"request_id","start_date","end_date","agency_name","type_of_notice_description","category_description","short_title","selection_method_description","section_name","special_case_reason_description","pin","due_date","address_to_request","contact_name","contact_phone","email","contract_amount","contact_fax","additional_description_1","additional_description_2","additional_description_3","other_info_1","other_info_2","other_info_3","vendor_name","vendor_address","printout_1","printout_2","printout_3","document_links","event_date","building_name","street_address_1","street_address_2","city","state","zip_code"
"20230711114","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039109",,,,,,"1435995",,,,,,,,"COUNSELING IN SCHOOLS INC","505 Eighth Ave Suite 12A-06, NEW YORK, NY 10018",,,,,,,,,,,
"20230711115","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039361",,,,,,"655503",,,,,,,,"ROADS TO SUCCESS INC","174 East 104 Street 3rd Floor, New York, NY 10029",,,,,,,,,,,
"20230710107","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Health and Mental Hygiene","Award","Goods","Purchase of Microsoft Surface Pro 8 Tablet and Accessories - MWBE","M/WBE Noncompetitive Small Purchase","Procurement",,"81623W0051001",,,,,,"53474.7",,,,,,,,"IBILOLA TAYBRON","101 Eisenhower Parkway Suite 300, Roseland, NJ 07068",,,,,,,,,,,
"20230711116","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039243",,,,,,"851964",,,,,,,,"NEW YORK CENTER FOR INTERPERSONAL DEVELOPMENT INC","130 STUYVESANT PLACE, 5TH FL. , STATEN ISLAND, NY 10301",,,,,,,,,,,
"20230711102","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Parks and Recreation","Award","Construction/Construction Services","M244-121M: Sol Bloom Playground Basketball Court RECONSTRUCTION","Competitive Sealed Bids/Pre-Qualified List","Procurement",,"84622B0098001",,,,,,"535656",,"<p>Located at West 91st Street and West 92nd Street between Columbus Avenue and Central Park West, in the borough of Manhattan</p>",,,,,,"T PYRAMID INC","55 GARNET ST , BROOKLYN, NY 11231",,,,,,,,,,,
"20230711104","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Health and Mental Hygiene","Award","Human Services/Client Services","Supportive Housing","Required Method (including Preferred Source)","Procurement",,"81623M0006003",,,,,,"23727330",,"<p>The New York State Office of Mental Health ('OMH') continues to recognize re-solicitation of contracts for ongoing operations may result in awards to different providers which have not previously served the specific population. In such cases, associations between recipients and providers which are of limited durations may prove to be detrimental to recipient's recovery. Frequent changes in service providers can also seriously compromise continuity of care, which is also detrimental to those served. Given the fact that DOHMH has decided that there continues to be a need for these services, OMH requires DOHMH to continue contracting with the same vendors as long as the vendors demonstrate fiscal integrity, positive program performance and administrative compliance. This applies to all funding awarded on the State Aid Letter, including both State and Federal funding.</p>",,,,,,"C C M S","25 Elm Place 2nd Floor, BROOKLYN, NY 11201",,,,,,,,,,,
"20230711108","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039025",,,,,,"667680",,,,,,,,"RENAISSANCE YOUTH CENTER","3485 THIRD AVENUE , BRONX, NY 10456",,,,,,,,,,,
"20230711120","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039095",,,,,,"16807728",,,,,,,,"NEW YORK EDGE INC","58-12 QUEENS BLVD., STE. 1, 59TH STREET ENTRANCE, WOODSIDE, NY 11377",,,,,,,,,,,
"20230711101","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Probation","Award","Human Services/Client Services","Work Plus Program","Renewal","Procurement",,"78120P8173KXLR002",,,,,,"354806.98",,,,,,,,"BROOKLYN BUREAU OF COMMUNITY SERVICE","151 LAWRENCE STREET 4TH FLOOR, BROOKLYN, NY 11201",,,,,,,,,,,
"20230711117","2023-07-17T00:00:00.000","2023-07-17T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039240",,,,,,"838899",,,,,,,,"NEW YORK CENTER FOR INTERPERSONAL DEVELOPMENT INC","130 STUYVESANT PLACE, 5TH FL. , STATEN ISLAND, NY 10301",,,,,,,,,,,
"20230708119","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Programs","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039186",,,,,,"2634996",,,,,,,,"SAMUEL FIELD YM & YWHA INC","58-20 LITTLE NECK PKWY , LITTLE NECK, NY 11362",,,,,,,,,,,
"20230708128","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039130",,,,,,"1528404",,,,,,,,"Harriman Summer Camp, S-11 Inc","565 Union Ave , New Windsor, NY 12553-6140",,,,,,,,,,,
"20230708129","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039128",,,,,,"1716936",,,,,,,,"KIPS BAY BOYS AND GIRLS CLUB INC","1930 Randall Avenue , Bronx, NY 10473",,,,,,,,,,,
"20230708144","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Fire Department","Award","Goods","COF Card Printers with Enhanced Security features","Intergovernmental Purchase","Procurement",,"05723O0008001",,,,,,"59360.85",,,,,,,,"METROPOLITAN DATA SOLUTIONS MANAGEMENT CO. INC.","279 CONKLIN STREET , FARMINGDALE, NY 11735",,,,,,,,,,,
"20230707233","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Education","Award","Human Services/Client Services","FY23 City Council to support LGBTQ Curriculum","Renewal","Procurement",,"04022L1097001R001",,,,,,"125000",,"<p>This allocation will fund the DOEs effort to support the needs of LGBTQ youth and address the intersectionality of race sexual orientation and gender identity through DOEs general curriculum. This funding will support professional development for public school teachers as well as integrating LGBTQ inclusive curriculum into literacy and history classes.</p>",,,,,,"LGBT YOUTH OUT LOUD INCORPORATED","25 Broadway 12th Floor, New York, NY 10004",,,,,,,,,,,
"20230708143","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","Immigrant Opportunity Initiative NAE with Allowance","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","06923N0047001",,,,,,"2873484.03",,"<p>Since Fiscal Year 2017, the Administration has funded the Immigrant Opportunity Initiative (IOI) program, through which networks of nonprofit legal providers and community-based organizations conduct outreach in immigrant communities across the city and provide legal assistance to low-income immigrant New Yorkers in matters ranging from citizenship and lawful permanent residency application to more complex immigration matters, including asylum applications and removal defense work. A critical element of the IOI program has been its flexibility and responsiveness to emergent needs. OCJs contracts with the IOI service provider consortia allow for rapid deployment of staff and resources to address emerging legal needs of the immigrant community. To ensure the continuity of critical immigrant legal services, OCJ requests authorization to procure a Negotiated Acquisition Extension to extend program services from July 1, 2023, to June 30, 2024 (FY24) for a total amount of $2,873,484.03 - this amount includes the program base amount of $2,298,787.22 and a 25% Allowance amount of $574,696.81.</p>",,,"This is a negotiated acquisition extension for Immigrant Opportunity Initiative to ensure the continuity of critical immigrant legal services provided by incumbent provider Legal Services NYC for one year, until new contract is put in place.  This procurement is a special case under PPB rule 3-01(d)(2)(vii).",,,"LEGAL SERVICES NYC","40 WORTH STREET SUITE 606 , NEW YORK, NY 10013",,,,,,,,,,,
"20230708134","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION NAQ","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039308",,,,,,"524493",,,,,,,,"RIVERDALE NEIGHBORHOOD HOUSE INC","5521 MOSHOLU AVE , BRONX, NY 10471",,,,,,,,,,,
"20230708112","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039315",,,,,,"1339896",,,,,,,,"RENAISSANCE YOUTH CENTER","3485 THIRD AVENUE , BRONX, NY 10456",,,,,,,,,,,
"20230708146","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","school youth workforce programming","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0059001",,,,,,"386006",,,,,,,,"BROOKLYN BUREAU OF COMMUNITY SERVICE","151 LAWRENCE STREET 4TH FLOOR, BROOKLYN, NY 11201",,,,,,,,,,,
"20230708106","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Programs","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039236",,,,,,"1754604",,,,,,,,"MASPETH TOWN HALL, INC.","5337 72ND ST , MASPETH, NY 11378-1724",,,,,,,,,,,
"20230708132","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039094",,,,,,"5192538",,,,,,,,"NIA COMMUNITY SERVICES NETWORK INC","6614 11TH AVENUE , BROOKLYN, NY 11219",,,,,,,,,,,
"20230709101","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Programs Continuation NAQ","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039255",,,,,,"539442",,,,,,,,"HEBREW EDUCATIONAL SOCIETY OF BROOKLYN","9502 SEAVIEW AVE , BROOKLYN, NY 11236-5432",,,,,,,,,,,
"20230708136","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039290",,,,,,"4605750",,,,,,,,"NIA COMMUNITY SERVICES NETWORK INC","6614 11TH AVENUE , BROOKLYN, NY 11219",,,,,,,,,,,
"20230708110","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS PROGRAMS","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039269",,,,,,"211524",,,,,,,,"ART START INC","526 West 26th Street Suite 10AB, New York, NY 10001",,,,,,,,,,,
"20230708123","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039192",,,,,,"1996752",,,,,,,,"COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICIANS I","300 EAST 175TH STREET , Bronx, NY 10457",,,,,,,,,,,
"20230707228","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Housing Preservation and Development","Award","Services (other than human services)","HPDInfo Lead Admin Support 6","M/WBE Noncompetitive Small Purchase","Procurement",,"80623W0012001",,,,,,"460877.09",,"<p>Project Description The City of New York (the City), through its Department of Housing Preservation and Development (HPD) in the Lead Admin project in HPDINFO will incorporate enhancements to processing of lead inspections, notice creation, certification, defect letters, contestation and monitoring of safe work practices 2.Required Services HPD has a need for experienced Contractors. These Contractors shall ensure each phase of software development life cycle delivers with quality outputs in accordance with the following deliverables required for Maintenance and Support for the below modules:</p><p>Lead Certification</p><p>Lead Abatement</p><p>Contestation</p><p>Notice of violation generation</p><p>Administration Violation Removal</p><p>Safe Work Practice Monitoring</p>",,,,,,"Visionaryz Inc","111 Broadway Suite 800, New York, NY 10006",,,,,,,,,,,
"20230708130","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039068",,,,,,"642369",,,,,,,,"KIPS BAY BOYS AND GIRLS CLUB INC","1930 Randall Avenue , Bronx, NY 10473",,,,,,,,,,,
"20230708114","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039155",,,,,,"1118004",,,,,,,,"JACOB A RIIS NEIGHBORHOOD SETTLEMENT","10-25 41ST AVE , LONG ISLAND CITY, NY 11101",,,,,,,,,,,
"20230708105","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Health and Mental Hygiene","Award","Human Services/Client Services","FY24 - RQM - Medically Supervised Outpatient Treatment","Required Method (including Preferred Source)","Procurement",,"81623M0008004",,,,,,"11006550",,"<p>This is a medically supervised outpatient substance use disorder outpatient program offering culturally and linguistically appropriate treatment services to individuals meeting diagnostic criteria for substance use disorders.<br> </p>",,,,,,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS INC","4023 62ND STREET , WOODSIDE, NY 11377-3576",,,,,,,,,,,
"20230708124","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS PROGRAMS","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039279",,,,,,"902526",,,,,,,,"THE CRENULATED COMPANY LTD","247 West 37th Street 4th Floor, New York, NY 10018",,,,,,,,,,,
"20230708120","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039010",,,,,,"1384206",,,,,,,,"SAMUEL FIELD YM & YWHA INC","58-20 LITTLE NECK PKWY , LITTLE NECK, NY 11362",,,,,,,,,,,
"20230709105","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039075",,,,,,"12091989",,,,,,,,"LEARNING THROUGH AN EXPANDED ARTS PROGRAM INC","535 EIGHTH AVENUE, SUITE 1100 , NEW YORK, NY 10018",,,,,,,,,,,
"20230708102","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Design and Construction","Award","Construction/Construction Services","Replacement Of Distribution Water Main And Sanitary Sewer","Competitive Sealed Bids","Procurement",,"85023B0060001",,,,,,"3605385.5",,"<p>HED-578 Replacement Of Distribution Water Main And Sanitary Sewer In Mundy Lane Between Cranford Avenue And Nereid Avenue, Etc. Together With All Work Incidental Thereto Borough Of The Bronx City Of New York CB 12</p>",,,"Special Case Determination not applicable - As per PPB Rule 3-01 (b) using Preferred Method - Competitive Sealed Bidding awarded to lowest bid",,,"INTER CONTRACTING CORP","35 Colonial Place , Mount Vernon, NY 10550",,,,,,,,,,,
"20230708104","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Parks and Recreation","Award","Construction/Construction Services","Q048-119M  Rainey Park Playground PICNIC GROVE AND BASKETBALL COURT RECONSTRUCTION, LOCATED AT VERNON BOULEVARD BETWEEN 34TH AVENUE AND 33RD ROAD, QUEENS.","Competitive Sealed Bids","Procurement",,"84622B0030001",,,,,,"6512185.48",,,,,,,,"DELL-TECH ENTERPRISES INC","150 Motor Parkway Suite 401, Hauppauge, NY 11788",,,,,,,,,,,
"20230707226","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Fire Department","Award","Goods","PLUMBING SUPPLIES - pipe/fittings/couplings","M/WBE Noncompetitive Small Purchase","Procurement",,"05723W0039001",,,,,,"100000",,,,,,,,"NASSAU HVAC SUPPLY INC","528 Merrick Rd , Lynbrook, NY 11653",,,,,,,,,,,
"20230708109","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039140",,,,,,"2074251",,,,,,,,"PHIPPS NEIGHBORHOODS INC","902 BROADWAY 13TH FL , NEW YORK, NY 10010-6033",,,,,,,,,,,
"20230708118","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039151",,,,,,"1116768",,,,,,,,"BRONXWORKS INC","60 EAST TREMONT AVENUE , BRONX, NY 10453",,,,,,,,,,,
"20230708137","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039232",,,,,,"4386183",,,,,,,,"CHINESE AMERICAN PLANNING COUNCIL INC","150 Elizabeth Street , NEW YORK, NY 10012",,,,,,,,,,,
"20230708103","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Design and Construction","Award","Construction/Construction Services","BBJ-XFAC, Design-Build Program for the NYC Borough Based Jails System, Bronx Facility in the Borough of the Bronx - Stipend ","Innovative Procurement","Procurement","Other (Describe below in Other Legally Mandated Information)","85023I8021KXL",,,,,,"6000000",,,,,,,,"Transformative Reform Group LLC","5 Hanover Square , New York, NY 10004",,,,,,,,,,,
"20230707227","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Fire Department","Award","Goods","STAT-PACK G3 BREATHER BAGS AND MODULES","M/WBE Noncompetitive Small Purchase","Procurement",,"05723W0053001",,,,,,"100000",,,,,,,,"SIMBIO USA INC","45 SW 20 ROAD , MIAMI, FL 33129",,,,,,,,,,,
"20230708131","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039370",,,,,,"894567",,,,,,,,"KIPS BAY BOYS AND GIRLS CLUB INC","1930 Randall Avenue , Bronx, NY 10473",,,,,,,,,,,
"20230708133","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039118",,,,,,"17151501",,,,,,,,"NIA COMMUNITY SERVICES NETWORK INC","6614 11TH AVENUE , BROOKLYN, NY 11219",,,,,,,,,,,
"20230708139","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039150",,,,,,"3539622",,,,,,,,"NEW YORK JUNIOR TENNIS LEAGUE INC","36-36 33rd Street Ste. 504, Long Island City, NY 11106",,,,,,,,,,,
"20230708111","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION NAQ","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039270",,,,,,"609720",,,,,,,,"HARLEM RBI INCORPORATED","1991 Second Avenue , NEW YORK, NY 10029-6605",,,,,,,,,,,
"20230708108","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039280",,,,,,"3344334",,,,,,,,"NEW YORK CITY MISSION SOCIETY","646 Malcolm X Blvd , NEW YORK, NY 10037-1026",,,,,,,,,,,
"20230708116","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039187",,,,,,"1629759",,,,,,,,"BRONXWORKS INC","60 EAST TREMONT AVENUE , BRONX, NY 10453",,,,,,,,,,,
"20230708141","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Homeless Services","Award","Human Services/Client Services","Shelter Facilities for Homeless SA (Round 14)","Competitive Sealed Proposals/Pre-Qualified List","Procurement",,"07122P0012013",,,,,,"66006350",,"<p>The Department of Homeless Services works to prevent homelessness before it occurs, address street homelessness, and assist New Yorkers in transitioning from shelter and street homelessness to permanent housing. DHS collaborates with non-profit partners to provide temporary shelter and services that homeless New Yorkers need to achieve and maintain housing permanency. The goals and objectives of these shelters are to provide transitional housing for Single Adults without other housing options, as well as services that help secure viable housing in the community and maintain independent living arrangements. These shelters shall provide structure and an atmosphere which facilitates assessment of the clients' needs, the provision of case management and other social services, referrals to appropriate community based services and assistance in securing alternative housing. The goal of this RFP is to procure high-quality, borough-based shelters for Homeless Single Adults that will enable these clients to quickly obtain viable housing within the community.</p>",,,"This is an open-ended RFP for shelter facilities for homeless single adults; judgement is necessary in evaluating proposals to ensure the appropriateness of the facility and provision of client services.",,,"CAMBA INC","1720 CHURCH AVENUE 2nd Floor, BROOKLYN, NY 11226",,,,,,,,,,,
"20230708142","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Dept. of Social Svcs/Human Resources Administration","Award","Human Services/Client Services","supportive housing services for Single Room Occupancy at 250-252 East 117th Street, NY, NY 10035 (51 units).","Required/Authorized Source","Procurement",,"06923R9992001",,,,,,"919860",,,,,,,,"INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY IN","300 East 175th Street , Bronx, NY 10457",,,,,,,,,,,
"20230708126","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039273",,,,,,"1455801",,,,,,,,"INNOVATEEDU INC.","PO Box 25796 , Brooklyn, NY 11202",,,,,,,,,,,
"20230707232","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Fire Department","Award","Goods","TACTICAL SOF-W TOURNIQUET PIN24-001","M/WBE Noncompetitive Small Purchase","Procurement",,"05723W0049001",,,,,,"100000",,,,,,,,"AVCO ENTERPRISES DENTSERVE","43 SECOND STREET , NEW CITY, NY 10956",,,,,,,,,,,
"20230708140","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Services (other than human services)","ESRI Training Passes","Intergovernmental Purchase","Procurement",,"26023O0001001",,,,,,"54940",,"<p>The ESRI Training Passes will provide ArcGIS technical support and skill building for DYCD staff, which is necessary to operationalize the use of ArcGIS licenses within DYCD. The price quoted is based on the NYS OGS Contract</p>",,,,,,"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE INC","380 NEW YORK STREET , REDLANDS, CA 92373-8100",,,,,,,,,,,
"20230708121","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS PROGRAMS","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039311",,,,,,"732756",,,,,,,,"VARIETY BOYS AND GIRLS CLUB OF QUEENS INC","2112 30TH RD , LONG ISLAND CITY, NY 11102",,,,,,,,,,,
"20230708138","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039352",,,,,,"1578129",,,,,,,,"ST. NICKS ALLIANCE CORP.","2 Kingsland Ave., First Floor , BROOKLYN, NY 11211-2706",,,,,,,,,,,
"20230709106","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039134",,,,,,"5172669",,,,,,,,"ASPIRA OF NEW YORK INC","15 W 36th St  Fl 15 , New York, NY 10018-7107",,,,,,,,,,,
"20230708117","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039241",,,,,,"1116042",,,,,,,,"BRONXWORKS INC","60 EAST TREMONT AVENUE , BRONX, NY 10453",,,,,,,,,,,
"20230708115","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS FY24 CONTINUATION","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039282",,,,,,"1488702",,,,,,,,"RISEBORO COMMUNITY PARTNERSHIP INC","565 BUSHWICK AVENUE , BROOKLYN, NY 11206",,,,,,,,,,,
"20230708148","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Fire Department","Award","Goods","I GEL SUPRAGLOTTIC AIRWAYS AND O2 RESUS PACKS SHIP TO MEDICAL SUPPLY, 50-11 34TH ST, LIC, NY 11101","M/WBE Noncompetitive Small Purchase","Procurement",,"05724W0001001",,,,,,"100000",,,,,,,,"SIMBIO USA INC","45 SW 20 ROAD , MIAMI, FL 33129",,,,,,,,,,,
"20230709102","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS Program Continuation NAQ","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039209",,,,,,"2095560",,,,,,,,"HARLEM DOWLING-WEST SIDE CTR FOR CHILDREN & FAMILY","2139 Adam Clayton Powell Jr Blvd , New York, NY 10027-3719",,,,,,,,,,,
"20230708101","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Parks and Recreation","Award","Construction/Construction Services","B257-121M: Frost Playground Basketball Courts Reconstruction LOCATED AT FROST STREET, KINGSLAND AND MORGAN AVENUES, BROOKLYN","Competitive Sealed Bids/Pre-Qualified List","Procurement",,"84622B0097001",,,,,,"678184",,,,,,,,"PRESTIGE PAVERS OF NYC INC","162-48A 14TH AVENUE , WHITESTONE, NY 11357",,,,,,,,,,,
"20230709108","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Administration for Children's Services","Award","Services (other than human services)","Maintenance fee for critical ACS communications hub","Intergovernmental Purchase","Procurement",,"06823O0010001",,,,,,"193419.18",,"<p>DIRAD Maintenance and Support</p>",,,,,,"INSIGHT PUBLIC SECTOR INC","13755 Sunrise Valley Drive Suite 750, Herndon, VA 20171",,,,,,,,,,,
"20230708147","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Administration for Children's Services","Award","Services (other than human services)","Field Operations Specialist","M/WBE Noncompetitive Small Purchase","Procurement",,"06823W0035002",,,,,,"175700",,,,,,,,"ALLIED PERSONNEL SERVICES, INC","P.O. Box 20098 , Floral Park, NY 11002-0098",,,,,,,,,,,
"20230709107","2023-07-14T00:00:00.000","2023-07-14T00:00:00.000","Youth and Community Development","Award","Human Services/Client Services","COMPASS PROGRAMS","Negotiated Acquisition","Procurement","Other (Describe below in Other Legally Mandated Information)","26023N0039304",,,,,,"913338",,,,,,,,"GIRLS INCORPORATED OF NEW YORK CITY","25 Broadway Fl 12, NEW YORK, NY 10004",,,,,,,,,,,
